contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
PDCO220715C00027000,2021-12-13 05:12:34+00:00,27.0,4.0,4.2,4.5,0.0,0.0,18.0,18,0.5324753784179688,True,REGULAR,USD,PDCO
PDCO220715C00028000,2021-12-01 18:25:20+00:00,28.0,4.4,3.4,4.3,0.0,0.0,,1,0.52539537109375,False,REGULAR,USD,PDCO
PDCO220715C00030000,2021-12-13 17:32:36+00:00,30.0,2.05,2.35,2.85,0.0,0.0,,1,0.4953663745117188,False,REGULAR,USD,PDCO
PDCO220715C00031000,2021-11-18 19:10:43+00:00,31.0,4.65,1.4,2.15,0.0,0.0,,1,0.445318046875,False,REGULAR,USD,PDCO
PDCO220715C00032000,2021-12-28 14:46:00+00:00,32.0,2.0,1.6,2.05,0.0,0.0,3.0,8,0.47192910888671874,False,REGULAR,USD,PDCO
PDCO220715C00033000,2021-12-29 20:27:51+00:00,33.0,1.65,1.15,2.15,0.0,0.0,,2,0.523442265625,False,REGULAR,USD,PDCO
PDCO220715C00034000,2022-01-05 18:34:42+00:00,34.0,1.4,1.15,1.45,0.18999994,15.702475,1.0,27,0.4555718505859375,False,REGULAR,USD,PDCO
PDCO220715C00035000,2021-12-29 15:07:50+00:00,35.0,1.25,0.9,1.55,0.0,0.0,1.0,12,0.5024463818359376,False,REGULAR,USD,PDCO
PDCO220715C00036000,2021-11-18 19:08:09+00:00,36.0,2.45,0.55,0.8,0.0,0.0,,1,0.4062559375,False,REGULAR,USD,PDCO
PDCO220715C00038000,2021-12-22 18:55:58+00:00,38.0,0.45,0.45,0.65,0.0,0.0,,1,0.42627526855468756,False,REGULAR,USD,PDCO
