contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
GDRX220414C00020000,2022-01-05 14:30:01+00:00,20.0,11.1,8.9,9.2,0.19000053,1.7415265,3,8,0.937500625,True,REGULAR,USD,GDRX
GDRX220414C00022500,2022-01-05 17:03:03+00:00,22.5,7.6,6.9,7.3,-13.119999,-63.320457,2,0,0.8667005517578125,True,REGULAR,USD,GDRX
GDRX220414C00025000,2022-01-04 17:14:18+00:00,25.0,7.2,5.2,5.5,0.0,0.0,1,6,0.804689453125,True,REGULAR,USD,GDRX
GDRX220414C00027500,2022-01-05 19:58:50+00:00,27.5,3.9,3.8,4.1,-2.9,-42.647057,7,5,0.772463212890625,True,REGULAR,USD,GDRX
GDRX220414C00030000,2022-01-05 19:45:51+00:00,30.0,2.9,2.75,2.95,-1.04,-26.395937,55,63,0.7514673291015624,False,REGULAR,USD,GDRX
GDRX220414C00032500,2022-01-05 18:16:20+00:00,32.5,1.95,2.0,2.15,-0.89999986,-31.578943,35,40,0.7495142236328125,False,REGULAR,USD,GDRX
GDRX220414C00035000,2022-01-05 20:30:51+00:00,35.0,1.3,1.25,1.5,-1.05,-44.68085,25,110,0.7202176416015625,False,REGULAR,USD,GDRX
GDRX220414C00037500,2022-01-05 18:58:39+00:00,37.5,1.0,0.85,1.1,-0.44000006,-30.555557,240,80,0.7221707470703125,False,REGULAR,USD,GDRX
GDRX220414C00040000,2022-01-05 16:32:28+00:00,40.0,0.83,0.65,0.8,-0.21999997,-20.952377,2,388,0.73633076171875,False,REGULAR,USD,GDRX
GDRX220414C00042500,2022-01-05 20:32:36+00:00,42.5,0.5,0.45,0.6,-0.39999998,-44.444443,1,180,0.7421900781249999,False,REGULAR,USD,GDRX
GDRX220414C00045000,2022-01-05 17:08:30+00:00,45.0,0.42,0.3,0.45,-0.18000004,-30.000004,2,204,0.745119736328125,False,REGULAR,USD,GDRX
GDRX220414C00047500,2022-01-04 17:43:04+00:00,47.5,0.4,0.2,0.35,0.0,0.0,10,293,0.75195560546875,False,REGULAR,USD,GDRX
GDRX220414C00050000,2022-01-05 14:30:01+00:00,50.0,0.3,0.15,0.25,-0.030000001,-9.090909,1,632,0.75586181640625,False,REGULAR,USD,GDRX
GDRX220414C00052500,2021-12-30 18:22:33+00:00,52.5,0.49,0.1,0.35,0.0,0.0,1,79,0.82226740234375,False,REGULAR,USD,GDRX
GDRX220414C00055000,2022-01-05 14:34:44+00:00,55.0,0.25,0.05,0.25,-0.050000012,-16.66667,1,191,0.80664255859375,False,REGULAR,USD,GDRX
GDRX220414C00060000,2021-12-31 16:02:15+00:00,60.0,0.2,0.0,0.3,0.0,0.0,3,199,0.8867198828124999,False,REGULAR,USD,GDRX
GDRX220414C00065000,2021-12-17 15:03:49+00:00,65.0,0.28,0.0,0.25,0.0,0.0,1,166,0.93164130859375,False,REGULAR,USD,GDRX
