contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
ZLAB220318C00040000,2022-01-18 17:17:51+00:00,40.0,15.3,13.2,17.9,0.0,0.0,3.0,9,0.9941406835937501,True,REGULAR,USD,ZLAB
ZLAB220318C00050000,2022-01-28 16:17:20+00:00,50.0,2.0,5.6,10.5,0.0,0.0,1.0,2,0.8610853735351562,True,REGULAR,USD,ZLAB
ZLAB220318C00055000,2021-12-20 15:22:04+00:00,55.0,18.6,2.5,7.0,0.0,0.0,1.0,0,0.7397486962890624,False,REGULAR,USD,ZLAB
ZLAB220318C00060000,2022-02-09 17:50:37+00:00,60.0,2.75,0.6,5.5,0.0,0.0,1.0,8,0.7539087109375,False,REGULAR,USD,ZLAB
ZLAB220318C00065000,2021-12-16 14:35:33+00:00,65.0,7.5,0.1,5.0,0.0,0.0,,1,0.8735364208984374,False,REGULAR,USD,ZLAB
ZLAB220318C00070000,2021-12-28 16:01:20+00:00,70.0,6.0,0.0,5.0,0.0,0.0,12.0,17,1.0288134497070316,False,REGULAR,USD,ZLAB
ZLAB220318C00075000,2022-01-19 15:00:21+00:00,75.0,1.7,0.0,3.0,0.0,0.0,3.0,5,0.9741213525390625,False,REGULAR,USD,ZLAB
ZLAB220318C00080000,2021-12-20 14:35:16+00:00,80.0,7.24,0.0,1.75,0.0,0.0,3.0,2,0.9345709667968749,False,REGULAR,USD,ZLAB
ZLAB220318C00085000,2021-12-20 14:35:16+00:00,85.0,5.82,0.0,5.0,0.0,0.0,3.0,8,1.410647478027344,False,REGULAR,USD,ZLAB
ZLAB220318C00090000,2022-01-31 17:31:16+00:00,90.0,0.26,0.05,0.3,0.0,0.0,1.0,17,0.8164080859374999,False,REGULAR,USD,ZLAB
ZLAB220318C00095000,2022-01-03 15:13:25+00:00,95.0,0.9,0.0,0.75,0.0,0.0,2.0,2,1.009770576171875,False,REGULAR,USD,ZLAB
ZLAB220318C00100000,2021-12-28 18:12:21+00:00,100.0,1.15,0.0,5.0,0.0,0.0,1.0,15,1.6970229992675785,False,REGULAR,USD,ZLAB
ZLAB220318C00105000,2021-12-31 20:28:43+00:00,105.0,0.79,0.0,5.0,0.0,0.0,1.0,5,1.7788096997070313,False,REGULAR,USD,ZLAB
ZLAB220318C00110000,2021-11-30 20:37:33+00:00,110.0,1.26,0.3,4.2,0.0,0.0,1.0,5,1.7993174096679687,False,REGULAR,USD,ZLAB
ZLAB220318C00115000,2021-12-16 16:11:54+00:00,115.0,1.0,0.0,5.0,0.0,0.0,2.0,43,1.9267581787109376,False,REGULAR,USD,ZLAB
ZLAB220318C00120000,2021-11-05 16:31:50+00:00,120.0,3.5,0.0,5.0,0.0,0.0,3.0,4,1.994140654296875,False,REGULAR,USD,ZLAB
ZLAB220318C00125000,2022-01-04 16:15:52+00:00,125.0,0.05,0.0,5.0,0.0,0.0,1.0,1,2.0578661834716794,False,REGULAR,USD,ZLAB
ZLAB220318C00130000,2022-01-21 20:37:58+00:00,130.0,0.25,0.0,0.1,0.0,0.0,1.0,38,1.0781296093750001,False,REGULAR,USD,ZLAB
ZLAB220318C00135000,2021-11-05 15:20:40+00:00,135.0,1.3,0.0,5.0,0.0,0.0,3.0,2,2.175785810546875,False,REGULAR,USD,ZLAB
ZLAB220318C00140000,2021-10-25 19:39:05+00:00,140.0,3.4,0.0,5.0,0.0,0.0,1.0,7,2.2304731738281243,False,REGULAR,USD,ZLAB
ZLAB220318C00145000,2021-10-25 18:16:32+00:00,145.0,2.0,0.0,5.0,0.0,0.0,5.0,5,2.2822308569335936,False,REGULAR,USD,ZLAB
ZLAB220318C00150000,2021-12-08 20:21:08+00:00,150.0,0.59,0.0,5.0,0.0,0.0,1.0,33,2.3325236999511714,False,REGULAR,USD,ZLAB
ZLAB220318C00155000,2021-11-10 11:47:18+00:00,155.0,8.0,0.1,5.0,0.0,0.0,1.0,3,2.3920938635253903,False,REGULAR,USD,ZLAB
ZLAB220318C00160000,2021-12-20 14:30:06+00:00,160.0,0.45,0.0,0.5,0.0,0.0,13.0,31,1.57422087890625,False,REGULAR,USD,ZLAB
ZLAB220318C00170000,2021-11-10 11:47:18+00:00,170.0,14.77,0.0,5.0,0.0,0.0,,10,2.5122107507324216,False,REGULAR,USD,ZLAB
ZLAB220318C00175000,2021-12-13 14:30:04+00:00,175.0,0.45,0.0,5.0,0.0,0.0,1.0,12,2.5532262731933595,False,REGULAR,USD,ZLAB
ZLAB220318C00200000,2021-11-10 11:47:18+00:00,200.0,8.1,0.0,5.0,0.0,0.0,150.0,253,2.7373078442382814,False,REGULAR,USD,ZLAB
ZLAB220318C00240000,2021-11-10 11:47:19+00:00,240.0,1.4,0.0,5.0,0.0,0.0,2.0,2,2.9794947387695307,False,REGULAR,USD,ZLAB
ZLAB220318C00250000,2021-11-10 11:47:19+00:00,250.0,2.15,0.0,5.0,0.0,0.0,1.0,1,3.032717261962891,False,REGULAR,USD,ZLAB
