contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
SHLX220318C00011000,2022-01-28 16:52:50+00:00,11.0,1.7,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,SHLX
SHLX220318C00012000,2022-02-01 20:36:38+00:00,12.0,1.1,0.0,0.0,0.0,0.0,31.0,0,1.0000000000000003e-05,True,REGULAR,USD,SHLX
SHLX220318C00013000,2022-02-03 20:31:38+00:00,13.0,0.5,0.0,0.0,0.0,0.0,5.0,0,0.015634843750000002,False,REGULAR,USD,SHLX
SHLX220318C00014000,2022-02-03 19:35:15+00:00,14.0,0.17,0.0,0.0,0.0,0.0,67.0,0,0.062509375,False,REGULAR,USD,SHLX
SHLX220318C00015000,2022-01-25 16:19:19+00:00,15.0,0.05,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD,SHLX
