contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
ELAN230120C00015000,2021-11-10 11:59:59+00:00,15.0,17.1,11.7,16.0,0.0,0.0,7,7,1.0200244311523439,True,REGULAR,USD,ELAN
ELAN230120C00018000,2021-11-10 12:00:00+00:00,18.0,14.35,8.6,12.7,0.0,0.0,8,0,0.7663597583007813,True,REGULAR,USD,ELAN
ELAN230120C00020000,2022-01-19 18:17:25+00:00,20.0,8.07,6.7,7.2,0.0,0.0,13,37,0.4506890869140625,True,REGULAR,USD,ELAN
ELAN230120C00023000,2021-11-05 18:41:06+00:00,23.0,11.8,6.7,9.1,0.0,0.0,3,14,0.7172879833984375,True,REGULAR,USD,ELAN
ELAN230120C00025000,2022-01-26 20:48:51+00:00,25.0,4.2,3.7,4.2,0.0,0.0,5,351,0.40991801025390623,True,REGULAR,USD,ELAN
ELAN230120C00027000,2022-02-01 19:34:03+00:00,27.0,3.0,2.75,3.2,0.0,0.0,3,391,0.3891662646484375,False,REGULAR,USD,ELAN
ELAN230120C00030000,2022-01-28 14:48:27+00:00,30.0,2.0,1.7,2.15,0.0,0.0,1,486,0.37683728637695313,False,REGULAR,USD,ELAN
ELAN230120C00032000,2021-12-21 15:09:40+00:00,32.0,3.25,1.8,2.1,0.0,0.0,1,37,0.42236905761718746,False,REGULAR,USD,ELAN
ELAN230120C00035000,2022-02-01 19:52:44+00:00,35.0,1.01,0.75,1.05,0.0,0.0,2,1763,0.36304347900390627,False,REGULAR,USD,ELAN
ELAN230120C00037000,2021-12-31 19:10:20+00:00,37.0,1.15,0.55,0.95,0.0,0.0,1,116,0.3842835009765625,False,REGULAR,USD,ELAN
ELAN230120C00040000,2022-01-27 20:13:59+00:00,40.0,0.55,0.05,4.2,0.0,0.0,10,491,0.5795940478515625,False,REGULAR,USD,ELAN
ELAN230120C00042000,2021-11-10 12:00:00+00:00,42.0,2.9,0.35,1.05,0.0,0.0,4,55,0.47290566162109376,False,REGULAR,USD,ELAN
ELAN230120C00045000,2022-01-27 17:24:31+00:00,45.0,0.39,0.05,0.85,0.0,0.0,11,177,0.4804739453125,False,REGULAR,USD,ELAN
ELAN230120C00050000,2021-12-07 20:11:40+00:00,50.0,0.36,0.0,0.85,0.0,0.0,5,222,0.5356491748046875,False,REGULAR,USD,ELAN
