contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
WBS220715C00055000,2022-02-09 19:40:04+00:00,55.0,9.8,9.3,10.8,0.0,0.0,4,110,0.4514215014648438,True,REGULAR,USD,WBS
WBS220715C00060000,2022-01-27 17:46:20+00:00,60.0,5.1,6.0,6.7,0.0,0.0,7,7,0.3618227880859375,True,REGULAR,USD,WBS
WBS220715C00065000,2022-02-03 17:47:58+00:00,65.0,3.01,3.7,5.1,0.0,0.0,1,1,0.3978331701660156,False,REGULAR,USD,WBS
WBS220715C00070000,2022-02-09 16:31:32+00:00,70.0,2.45,2.15,2.7,0.0,0.0,10,391,0.344733115234375,False,REGULAR,USD,WBS
WBS220715C00080000,2022-02-08 16:24:29+00:00,80.0,0.7,0.45,0.95,0.0,0.0,4,15,0.3398503515625,False,REGULAR,USD,WBS
WBS220715C00085000,2022-01-13 18:29:55+00:00,85.0,0.8,0.3,0.55,0.0,0.0,5,10,0.34009448974609374,False,REGULAR,USD,WBS
