contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
AMPE220414C00000500,2022-02-03 15:22:13+00:00,0.5,0.15,0.1,0.15,-0.03999999,-21.052628,20,186,1.65625171875,False,REGULAR,USD,AMPE
AMPE220414C00001000,2022-01-31 20:22:27+00:00,1.0,0.06,0.0,0.2,0.0,0.0,11,1949,2.468753828125,False,REGULAR,USD,AMPE
AMPE220414C00001500,2022-02-03 20:09:32+00:00,1.5,0.05,0.0,0.1,0.0,0.0,500,1346,2.3125042187499996,False,REGULAR,USD,AMPE
AMPE220414C00002000,2022-01-31 19:13:16+00:00,2.0,0.05,0.0,0.1,0.0,0.0,1,1042,2.6250034375,False,REGULAR,USD,AMPE
AMPE220414C00002500,2021-12-27 19:01:56+00:00,2.5,0.15,0.0,0.1,0.0,0.0,2,668,2.843752890625,False,REGULAR,USD,AMPE
AMPE220414C00003000,2021-12-16 14:30:00+00:00,3.0,0.05,0.0,0.25,0.0,0.0,10,835,4.0312549609375,False,REGULAR,USD,AMPE
AMPE220414C00003500,2021-12-02 15:03:05+00:00,3.5,0.05,0.0,0.75,0.0,0.0,1,155,7.8437501953124995,False,REGULAR,USD,AMPE
AMPE220414C00004000,2021-12-07 14:53:06+00:00,4.0,0.05,0.0,0.0,0.0,0.0,1,4003,0.500005,False,REGULAR,USD,AMPE
AMPE220414C00005000,2021-11-30 16:29:28+00:00,5.0,0.05,0.0,0.05,0.0,0.0,33,1748,3.0000025,False,REGULAR,USD,AMPE
