contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
GOEV220520C00002500,2022-01-26 16:00:43+00:00,2.5,3.3,3.1,3.35,0.0,0.0,11,100,1.1640666796875,True,REGULAR,USD,GOEV
GOEV220520C00005000,2022-02-03 19:42:56+00:00,5.0,1.41,1.3,1.43,-0.110000014,-7.2368426,3,602,0.9082040429687499,True,REGULAR,USD,GOEV
GOEV220520C00007500,2022-02-03 18:37:24+00:00,7.5,0.51,0.5,0.54,-0.13,-20.3125,56,1188,0.8945323046874999,False,REGULAR,USD,GOEV
GOEV220520C00010000,2022-02-03 19:43:58+00:00,10.0,0.24,0.2,0.26,-0.019999996,-7.6923065,101,16045,0.93164130859375,False,REGULAR,USD,GOEV
GOEV220520C00012500,2022-02-03 19:06:25+00:00,12.5,0.15,0.12,0.16,-0.00999999,-6.2499943,4,3865,1.01172369140625,False,REGULAR,USD,GOEV
GOEV220520C00015000,2022-02-03 18:08:06+00:00,15.0,0.09,0.08,0.11,-0.019999996,-18.181814,1,5034,1.0742233789062503,False,REGULAR,USD,GOEV
GOEV220520C00017500,2022-01-28 16:55:36+00:00,17.5,0.09,0.0,0.15,0.0,0.0,1,259,1.140629296875,False,REGULAR,USD,GOEV
GOEV220520C00020000,2022-02-03 19:22:08+00:00,20.0,0.05,0.0,0.1,-0.009999998,-16.666664,2,1106,1.1640666796875,False,REGULAR,USD,GOEV
GOEV220520C00022500,2022-01-14 18:15:29+00:00,22.5,0.13,0.0,0.27,0.0,0.0,1,142,1.46875265625,False,REGULAR,USD,GOEV
GOEV220520C00025000,2022-02-01 18:14:14+00:00,25.0,0.04,0.0,0.1,0.0,0.0,1,5260,1.3125034374999998,False,REGULAR,USD,GOEV
