contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
PRG220414C00022500,2021-11-10 11:54:03+00:00,22.5,22.8,19.0,20.6,0.0,0.0,,0,1.843262502441406,True,REGULAR,USD,PRG
PRG220414C00025000,2021-11-10 11:54:03+00:00,25.0,19.6,17.1,18.5,0.0,0.0,,2,1.7236341943359377,True,REGULAR,USD,PRG
PRG220414C00035000,2021-11-10 11:54:03+00:00,35.0,11.7,9.6,10.8,0.0,0.0,,1,1.2871129394531249,True,REGULAR,USD,PRG
PRG220414C00040000,2022-02-07 16:23:42+00:00,40.0,2.65,2.65,3.5,0.0,0.0,1.0,120,0.5185595019531251,False,REGULAR,USD,PRG
PRG220414C00045000,2022-02-04 19:55:43+00:00,45.0,1.0,1.05,1.7,0.0,0.0,7.0,765,0.5022022436523439,False,REGULAR,USD,PRG
PRG220414C00050000,2022-02-10 14:42:25+00:00,50.0,0.5,0.0,0.9,-0.100000024,-16.66667,2.0,307,0.5795940478515625,False,REGULAR,USD,PRG
PRG220414C00055000,2022-02-07 20:02:19+00:00,55.0,0.25,0.15,1.15,0.0,0.0,1.0,60,0.649417568359375,False,REGULAR,USD,PRG
PRG220414C00060000,2022-02-04 17:16:08+00:00,60.0,0.1,0.0,0.35,0.0,0.0,18.0,18,0.570316796875,False,REGULAR,USD,PRG
PRG220414C00065000,2021-12-21 15:17:28+00:00,65.0,0.62,0.05,0.6,0.0,0.0,1.0,4,0.7334011035156249,False,REGULAR,USD,PRG
