contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
SUM220414C00020000,2021-11-15 16:37:28+00:00,20.0,21.0,18.5,18.9,0.0,0.0,1.0,11,2.221684133300781,True,REGULAR,USD,SUM
SUM220414C00022500,2021-11-10 15:17:23+00:00,22.5,16.34,16.3,18.7,0.0,0.0,3.0,0,2.236332534179687,True,REGULAR,USD,SUM
SUM220414C00025000,2021-11-10 11:56:54+00:00,25.0,10.1,14.0,16.4,0.0,0.0,4.0,2,1.96875015625,True,REGULAR,USD,SUM
SUM220414C00027500,2021-12-13 20:56:14+00:00,27.5,11.0,11.9,13.4,0.0,0.0,2.0,2,1.6713883618164065,True,REGULAR,USD,SUM
SUM220414C00030000,2021-11-10 11:56:54+00:00,30.0,5.1,10.0,11.4,0.0,0.0,1.0,6,1.5126977490234375,True,REGULAR,USD,SUM
SUM220414C00032500,2021-11-16 18:18:01+00:00,32.5,10.06,6.3,9.7,0.0,0.0,2.0,12,1.218265627441406,True,REGULAR,USD,SUM
SUM220414C00035000,2022-01-05 20:29:29+00:00,35.0,6.34,5.9,6.3,-0.50999975,-7.445252,7.0,46,1.0683640332031252,False,REGULAR,USD,SUM
SUM220414C00037500,2022-01-05 20:10:09+00:00,37.5,4.5,4.4,4.7,-1.5,-25.0,6.0,906,0.9619144433593749,False,REGULAR,USD,SUM
SUM220414C00040000,2022-01-05 19:25:27+00:00,40.0,3.72,3.0,3.5,-0.07999992,-2.105261,12.0,1040,0.8730481445312499,False,REGULAR,USD,SUM
SUM220414C00042500,2022-01-05 20:08:37+00:00,42.5,2.3,1.9,2.35,-1.3,-36.11111,9.0,33,0.7836935693359376,False,REGULAR,USD,SUM
SUM220414C00045000,2022-01-03 16:14:04+00:00,45.0,1.69,0.8,1.55,0.0,0.0,2.0,17,0.6840851904296876,False,REGULAR,USD,SUM
SUM220414C00047500,2021-11-10 11:56:54+00:00,47.5,0.5,1.15,1.85,0.0,0.0,,4,0.8334977587890623,False,REGULAR,USD,SUM
SUM220414C00050000,2021-12-01 19:09:13+00:00,50.0,0.7,0.45,0.95,0.0,0.0,1.0,74,0.708010732421875,False,REGULAR,USD,SUM
SUM220414C00055000,2021-11-16 20:01:12+00:00,55.0,0.8,0.2,0.85,0.0,0.0,,3,0.7656273437500001,False,REGULAR,USD,SUM
SUM220414C00060000,2021-11-17 20:24:30+00:00,60.0,0.3,0.0,0.75,0.0,0.0,,2,0.8007832421875,False,REGULAR,USD,SUM
