Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1694251,"Mar 30, 2021",3.57%,15587109,ZTR
"Centaurus Financial, Inc.",867744,"Mar 30, 2021",1.83%,7983244,ZTR
LPL Financial LLC,320158,"Mar 30, 2021",0.67%,2945453,ZTR
"Guggenheim Capital, LLC",190129,"Mar 30, 2021",0.40%,1749186,ZTR
"Clough Capital Partners, LP",164476,"Mar 30, 2021",0.35%,1513179,ZTR
Sigma Planning Corp,156001,"Mar 30, 2021",0.33%,1435209,ZTR
"Advisors Asset Management, Inc.",143324,"Jun 29, 2021",0.30%,1390242,ZTR
Stifel Financial Corporation,75041,"Mar 30, 2021",0.16%,690377,ZTR
"Advisor Group, Inc.",57982,"Mar 30, 2021",0.12%,533434,ZTR
UBS Group AG,44165,"Mar 30, 2021",0.09%,406318,ZTR
