0,1,ABV
0.00%,% of Shares Held by All Insider,SAMAU
20.46%,% of Shares Held by Institutions,SAMAU
20.46%,% of Float Held by Institutions,SAMAU
6,Number of Institutions Holding Shares,SAMAU
