0,1,ABV
0.00%,% of Shares Held by All Insider,TSIBU
35.87%,% of Shares Held by Institutions,TSIBU
35.87%,% of Float Held by Institutions,TSIBU
55,Number of Institutions Holding Shares,TSIBU
