0,1,ABV
0.00%,% of Shares Held by All Insider,TGVCU
10.50%,% of Shares Held by Institutions,TGVCU
10.50%,% of Float Held by Institutions,TGVCU
3,Number of Institutions Holding Shares,TGVCU
