Symbol,Name,Last Price,Industry / Category,Type,Exchange,ABV
SCOA,ScION Tech Growth I,9.79,Financial Services,Stocks,NCM,SCOAU
SCMAU,Seaport Calibre Materials Acqui,10.02,Financial Services,Stocks,NGM,SCOAU
SCOBU,ScION Tech Growth II,9.88,Financial Services,Stocks,NCM,SCOAU
SCOAU,ScION Tech Growth I,9.89,Financial Services,Stocks,NCM,SCOAU
SCOAW,ScION Tech Growth I,0.42,Financial Services,Stocks,NCM,SCOAU
SCOAX,"SEI Insti Inv Tr, Core Fixed In",10.05,,Mutual Fund,NAS,SCOAU
