0,1,ABV
0.00%,% of Shares Held by All Insider,RXRAU
39.53%,% of Shares Held by Institutions,RXRAU
39.53%,% of Float Held by Institutions,RXRAU
58,Number of Institutions Holding Shares,RXRAU
