0,1,ABV
17.27%,% of Shares Held by All Insider,LJAQ
57.52%,% of Shares Held by Institutions,LJAQ
69.52%,% of Float Held by Institutions,LJAQ
42,Number of Institutions Holding Shares,LJAQ
