Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1983-09-12,0.0,2.4024951798575267,2.293290853500366,2.293290853500366,9340,0.0,0.0
1983-09-13,0.0,2.293291139602661,2.184086799621582,2.184086799621582,4520,0.0,0.0
1983-09-14,0.0,2.293291139602661,2.184086799621582,2.184086799621582,1300,0.0,0.0
1983-09-15,0.0,2.293291139602661,2.184086799621582,2.184086799621582,1540,0.0,0.0
1983-09-16,0.0,2.293291139602661,2.184086799621582,2.184086799621582,1180,0.0,0.0
1983-09-19,0.0,2.293291139602661,2.184086799621582,2.184086799621582,1800,0.0,0.0
1983-09-20,0.0,2.2932911923057153,2.0748825073242188,2.0748825073242188,1620,0.0,0.0
1983-09-21,0.0,2.2932911923057153,2.0748825073242188,2.0748825073242188,1580,0.0,0.0
1983-09-22,0.0,2.2932911923057153,2.0748825073242188,2.0748825073242188,3960,0.0,0.0
1983-09-23,0.0,2.184086849814967,2.0748825073242188,2.0748825073242188,18660,0.0,0.0
1983-09-26,0.0,2.184086849814967,2.0748825073242188,2.0748825073242188,10240,0.0,0.0
1983-09-27,0.0,1.9656779319047928,1.7472692728042603,1.7472692728042603,8060,0.0,0.0
1983-09-28,0.0,1.9656780186821434,1.856473684310913,1.856473684310913,3940,0.0,0.0
1983-09-29,0.0,2.0748823530533738,1.856473684310913,1.856473684310913,9500,0.0,0.0
1983-09-30,0.0,2.0748823530533738,1.856473684310913,1.856473684310913,2080,0.0,0.0
1983-10-03,0.0,1.9656779319047928,1.7472692728042603,1.7472692728042603,3760,0.0,0.0
1983-10-04,0.0,1.8564736445744832,1.638064980506897,1.638064980506897,960,0.0,0.0
1983-10-05,0.0,1.9656779319047928,1.7472692728042603,1.7472692728042603,2060,0.0,0.0
1983-10-06,0.0,1.9656780186821434,1.856473684310913,1.856473684310913,5760,0.0,0.0
1983-10-07,0.0,1.9656779319047928,1.7472692728042603,1.7472692728042603,5520,0.0,0.0
1983-10-10,0.0,2.0748823530533738,1.856473684310913,1.856473684310913,2940,0.0,0.0
1983-10-11,0.0,1.9656780186821434,1.856473684310913,1.856473684310913,800,0.0,0.0
1983-10-12,0.0,2.0748821828100414,1.9656778573989866,1.9656778573989868,780,0.0,0.0
1983-10-13,0.0,2.0748823530533738,1.856473684310913,1.856473684310913,2380,0.0,0.0
1983-10-14,0.0,1.8564736023545265,1.7472692728042603,1.7472692728042603,3440,0.0,0.0
1983-10-17,0.0,1.8564736023545265,1.7472692728042603,1.7472692728042603,1080,0.0,0.0
1983-10-18,0.0,1.6380650722063503,1.4196563959121704,1.4196563959121704,8260,0.0,0.0
1983-10-19,0.0,1.6380650722063503,1.4196563959121704,1.4196563959121704,1900,0.0,0.0
1983-10-20,0.0,1.6380650722063503,1.4196563959121704,1.4196563959121704,1960,0.0,0.0
1983-10-21,0.0,1.6380650722063503,1.4196563959121704,1.4196563959121704,3800,0.0,0.0
1983-10-24,0.0,1.5288606484731038,1.3104519844055176,1.3104519844055176,6120,0.0,0.0
1983-10-25,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,1640,0.0,0.0
1983-10-26,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,4120,0.0,0.0
1983-10-27,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,260,0.0,0.0
1983-10-28,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,620,0.0,0.0
1983-10-31,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,440,0.0,0.0
1983-11-01,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,7500,0.0,0.0
1983-11-02,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,1560,0.0,0.0
1983-11-03,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,860,0.0,0.0
1983-11-04,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,2000,0.0,0.0
1983-11-07,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,3320,0.0,0.0
1983-11-08,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,1960,0.0,0.0
1983-11-09,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,1100,0.0,0.0
1983-11-10,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,1440,0.0,0.0
1983-11-11,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,1060,0.0,0.0
1983-11-14,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,2740,0.0,0.0
1983-11-15,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,600,0.0,0.0
1983-11-16,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,3260,0.0,0.0
1983-11-17,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,280,0.0,0.0
1983-11-18,0.0,1.4196563634005461,1.2012476921081543,1.2012476921081543,600,0.0,0.0
1983-11-21,0.0,1.4196563164393108,1.3104519844055176,1.3104519844055176,1000,0.0,0.0
1983-11-22,0.0,1.4196563164393108,1.3104519844055176,1.3104519844055176,1780,0.0,0.0
1983-11-23,0.0,1.4196563164393108,1.3104519844055176,1.3104519844055176,4540,0.0,0.0
1983-11-25,0.0,1.4196563164393108,1.3104519844055176,1.3104519844055176,4400,0.0,0.0
1983-11-28,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,1800,0.0,0.0
1983-11-29,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,1040,0.0,0.0
1983-11-30,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,3820,0.0,0.0
1983-12-01,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,840,0.0,0.0
1983-12-02,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,4400,0.0,0.0
1983-12-05,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,3900,0.0,0.0
1983-12-06,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,3660,0.0,0.0
1983-12-07,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,3460,0.0,0.0
1983-12-08,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,1160,0.0,0.0
1983-12-09,0.0,1.31045202775435,1.2012476921081543,1.2012476921081543,880,0.0,0.0
1983-12-12,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,22340,0.0,0.0
1983-12-13,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,6200,0.0,0.0
1983-12-14,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,1960,0.0,0.0
1983-12-15,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,4240,0.0,0.0
1983-12-16,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,5900,0.0,0.0
1983-12-19,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,1900,0.0,0.0
1983-12-20,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,3280,0.0,0.0
1983-12-21,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,15520,0.0,0.0
1983-12-22,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,3820,0.0,0.0
1983-12-23,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,2100,0.0,0.0
1983-12-27,0.0,1.2012475795216029,0.9828389286994933,0.9828389286994934,7160,0.0,0.0
1983-12-28,0.0,1.2012475795216029,0.9828389286994933,0.9828389286994934,3060,0.0,0.0
1983-12-29,0.0,1.2012475795216029,0.9828389286994933,0.9828389286994934,4640,0.0,0.0
1983-12-30,0.0,1.2012475795216029,0.9828389286994933,0.9828389286994934,3140,0.0,0.0
1984-01-03,0.0,1.0920432541105483,0.9828389286994933,0.9828389286994934,2180,0.0,0.0
1984-01-04,0.0,1.0920432541105483,0.9828389286994933,0.9828389286994934,4200,0.0,0.0
1984-01-05,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,2100,0.0,0.0
1984-01-06,0.0,1.2012477397918702,1.092043399810791,1.092043399810791,3260,0.0,0.0
