Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-05-12,10.536423760070697,10.76078678878942,9.492273628065206,9.966887474060059,4329500,0.0,0
2017-05-15,10.31206151045982,10.355208376620679,9.846077166430211,10.139474868774414,575100,0.0,0
2017-05-16,10.251657055991593,10.570942569541131,10.02729399578119,10.381096839904785,247400,0.0,0
2017-05-17,10.363837894655754,10.527794998204326,10.018663788985993,10.389725685119629,263400,0.0,0
2017-05-18,10.372467472592993,10.415613515880372,10.148104426483314,10.355208396911621,312100,0.0,0
2017-05-19,10.337948783556765,10.45013030077708,10.070439708072772,10.225768089294434,166000,0.0,0
2017-05-22,10.31206142938756,10.398355161030844,10.13947478905901,10.20850944519043,244900,0.0,0
2017-05-23,10.199879477118836,10.363837395732363,10.122215286508006,10.225768089294434,149600,0.0,0
2017-05-24,10.191251292728719,10.363837934752308,10.113587098078597,10.355208396911621,190200,0.0,0
2017-05-25,10.389725725316339,10.473430431863335,10.130845350801945,10.355208396911621,284800,0.0,0
2017-05-26,10.320689595199303,10.368151223589766,10.156732514421735,10.337947845458984,412700,0.0,0
2017-05-30,10.355209219033926,10.397492805669035,10.217139894453434,10.243027687072754,436700,0.0,0
2017-05-31,10.173994131755851,10.303433931894133,9.75115657348207,9.92374324798584,328800,0.0,0
2017-06-01,9.897853353821718,10.355208150019331,9.896127610886332,10.096327781677246,171800,0.0,0
2017-06-02,10.070440292358398,10.225768682592193,10.035922963746225,10.070440292358398,124200,0.0,0
2017-06-05,10.035921429371465,10.156732472522494,9.923739922793633,9.975516319274902,167600,0.0,0
2017-06-06,10.182621673153971,10.268914581994096,9.871964897047073,9.958258628845215,571500,0.0,0
2017-06-07,10.027293851203087,10.054908209039022,8.698375408825765,8.939996719360352,738300,0.0,0
2017-06-08,8.922738810756472,9.103955006402792,8.53873339594136,8.663858413696289,534700,0.0,0
2017-06-09,8.715635173514816,8.836445426842051,8.568936303367634,8.603453636169434,437800,0.0,0
2017-06-12,8.672488373313204,9.103955448373979,8.672488373313204,8.965886116027832,401100,0.0,0
2017-06-13,9.311057391730479,10.085971883404712,9.078065650562483,9.78567123413086,558100,0.0,0
2017-06-14,9.725268631306921,9.794303300066803,9.405982259594756,9.630345344543457,370700,0.0,0
2017-06-15,9.561307182576506,9.82018750732367,9.11258199957824,9.604454040527344,243600,0.0,0
2017-06-16,9.561309901204368,9.906483217040659,9.49227523803711,9.708008766174316,379300,0.0,0
2017-06-19,9.733895864470302,9.820189598750137,9.405980826348188,9.71663761138916,172200,0.0,0
2017-06-20,9.656231406223466,9.656231406223466,9.147101021251567,9.242023468017578,205200,0.0,0
2017-06-21,9.267911743875315,9.492274800301466,9.0616710469311,9.405981063842773,143100,0.0,0
2017-06-22,9.345576874263816,9.535422619634119,8.724264049479826,8.896851539611816,242200,0.0,0
2017-06-23,8.810555919302194,9.319687096319885,8.810555919302194,9.259281158447266,1175600,0.0,0
2017-06-26,9.319687359409151,9.397351551039243,9.14710072409672,9.267910957336426,105100,0.0,0
2017-06-27,9.267910745464317,9.923740767616728,9.267910745464317,9.578567504882812,168800,0.0,0
2017-06-28,9.613086648259683,10.329321921036644,9.535422443724665,9.863337516784668,168200,0.0,0
2017-06-29,9.777043930390784,10.234398803051697,9.777043930390784,10.15673542022705,125900,0.0,0
2017-06-30,10.156733616244741,10.268914312497037,9.897853250602381,9.949628829956055,103900,0.0,0
2017-07-03,9.889224834392794,10.191252099048635,9.889224834392794,10.027294158935547,195200,0.0,0
2017-07-05,10.087699547265851,10.087699547265851,9.647603769482417,9.8201904296875,140200,0.0,0
2017-07-06,9.837448170553957,10.320691616853123,9.648465725775495,10.018664360046387,234900,0.0,0
2017-07-07,9.966889337434269,10.122216920776145,9.6821211411897,10.0014066696167,177700,0.0,0
2017-07-10,10.01003368390385,10.36383645528537,9.526790332264133,10.337947845458984,185700,0.0,0
2017-07-11,10.320691068506903,10.52779503893521,10.16363693623013,10.355208396911621,165500,0.0,0
2017-07-12,10.424244058499355,10.441503135844304,9.923742336909273,10.104958534240723,101000,0.0,0
2017-07-13,10.070442810142685,10.35521104812959,9.67435630356769,10.312064170837402,109300,0.0,0
2017-07-14,10.2430279875449,10.56231351574283,9.949630252725692,10.432873725891113,60300,0.0,0
2017-07-17,10.39835476665643,11.606462026094876,10.156733479360337,11.157736778259277,347500,0.0,0
2017-07-18,11.23539977982582,11.356209999205948,11.045554091282606,11.114588737487793,237700,0.0,0
2017-07-19,11.088703313502718,12.081077181359754,10.493278334422039,11.96026611328125,396300,0.0,0
2017-07-20,12.098334596864577,12.138892434008657,10.855709225119641,10.967890739440918,348000,0.0,0
2017-07-21,11.019668318304388,11.265604393219675,10.631347333745465,11.011038780212402,121000,0.0,0
2017-07-24,11.00240928341948,11.123220348286631,10.665864703191163,10.976521492004395,166600,0.0,0
2017-07-25,11.002408900629232,11.131848676159308,10.355208377062807,10.605459213256836,154100,0.0,0
2017-07-26,10.579571211212759,11.218142184187348,10.487236968848208,11.02829647064209,281600,0.0,0
2017-07-27,11.05418587151363,11.582301104472933,10.812563737794488,11.166366577148438,142400,0.0,0
2017-07-28,11.071443154944198,11.54605701956927,11.028296290349557,11.304435729980469,122400,0.0,0
2017-07-31,11.3648425469771,11.425247672672253,10.993780608088333,11.261290550231934,94200,0.0,0
2017-08-01,11.321695059612445,11.321695059612445,10.890228018516126,11.097332000732422,85100,0.0,0
2017-08-02,11.131848387870651,11.14910746307197,10.778045575823615,10.84708023071289,122700,0.0,0
2017-08-03,11.002410720715645,11.08007492806459,10.74353030387188,10.9247465133667,236300,0.0,0
2017-08-04,10.959260811586352,11.65823766114486,10.898855699473641,11.597831726074219,261900,0.0,0
2017-08-07,11.684126976317822,11.90849002629462,11.313065072352968,11.580574989318848,193500,0.0,0
2017-08-08,11.451134828448456,11.606462392274624,11.088702474590715,11.209512710571289,179000,0.0,0
2017-08-09,11.131847830859423,11.433875048105778,10.803933648022413,10.967890739440918,84500,0.0,0
2017-08-10,10.570941783297025,10.855709945092059,10.10495744372715,10.458760261535645,264500,0.0,0
2017-08-11,10.536424473293684,10.993779275903846,10.182621654880652,10.20850944519043,189000,0.0,0
2017-08-14,10.294804436408244,11.295807895745131,10.268915819972964,10.614089965820312,239800,0.0,0
2017-08-15,10.760788035306497,10.760788035306497,10.381096585344418,10.476019859313965,101600,0.0,0
2017-08-16,10.605460597536581,10.898858338189106,10.519166853947675,10.691754341125488,147000,0.0,0
2017-08-17,10.605458821205113,10.74352812945533,10.41561311088207,10.588200569152832,104500,0.0,0
2017-08-18,10.50190776282194,11.140478781069532,10.50190776282194,11.05418586730957,220800,0.0,0
2017-08-21,11.11458868725362,11.520167849094438,10.786673707782098,11.433874130249023,157400,0.0,0
2017-08-22,11.528799189641708,11.710015382143892,11.140479012267907,11.64098072052002,164300,0.0,0
2017-08-23,11.597833102251391,11.891230806683604,11.27854760712164,11.468393325805664,164900,0.0,0
2017-08-24,11.477022882114047,11.964580251997491,11.269918910285224,11.684126853942871,199100,0.0,0
2017-08-25,11.735902838517998,12.042244016352116,10.588200673662337,11.45113468170166,387900,0.0,0
2017-08-28,11.546057998249369,11.589204866501275,11.183625621666263,11.416617393493652,97900,0.0,0
2017-08-29,11.29580745386426,11.727274502076291,11.226772791986981,11.606463432312012,132300,0.0,0
2017-08-30,11.58920581857956,11.966307453604093,11.382100998547918,11.848085403442383,132700,0.0,0
