Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-05-03,7.026722431182861,7.026722431182861,6.846550739644035,7.026722431182861,3465,0.0,0.0
1999-05-04,7.026723127702685,7.026723127702685,6.846551418304443,6.846551418304443,210,0.0,1.5
1999-05-05,6.846551418304443,6.846551418304443,6.846551418304443,6.846551418304443,0,0.0,0.0
1999-05-06,6.846551418304443,6.846551418304443,6.846551418304443,6.846551418304443,0,0.0,0.0
1999-05-07,6.846551418304443,6.846551418304443,6.846551418304443,6.846551418304443,0,0.0,0.0
1999-05-10,7.026723127702685,7.026723127702685,6.846551418304443,6.846551418304443,630,0.0,0.0
1999-05-11,6.846551418304443,6.846551418304443,6.846551418304443,6.846551418304443,0,0.0,0.0
1999-05-12,6.846551418304443,6.846551418304443,6.846551418304443,6.846551418304443,0,0.0,0.0
1999-05-13,6.846551418304443,6.846551418304443,6.846551418304443,6.846551418304443,0,0.0,0.0
1999-05-14,6.726435381348446,6.966665267944336,6.726435381348446,6.966665267944336,945,0.0,0.0
1999-05-17,6.966665267944336,6.966665267944336,6.966665267944336,6.966665267944336,0,0.0,0.0
1999-05-18,6.966665267944336,6.966665267944336,6.966665267944336,6.966665267944336,0,0.0,0.0
1999-05-19,6.966665267944336,6.966665267944336,6.966665267944336,6.966665267944336,0,0.0,0.0
1999-05-20,6.726435661315918,6.726435661315918,6.726435661315918,6.726435661315918,420,0.0,0.0
1999-05-21,6.786492824554443,6.786492824554443,6.786492824554443,6.786492824554443,5775,0.0,0.0
1999-05-24,7.086780845280971,7.086780845280971,6.846551418304443,6.846551418304443,210,0.0,0.0
1999-05-25,6.846551418304443,6.846551418304443,6.846551418304443,6.846551418304443,0,0.0,0.0
1999-05-26,6.846551418304443,6.846551418304443,6.846551418304443,6.846551418304443,0,0.0,0.0
1999-05-27,6.846551418304443,6.846551418304443,6.846551418304443,6.846551418304443,0,0.0,0.0
1999-05-28,6.846551418304443,6.846551418304443,6.846551418304443,6.846551418304443,0,0.0,0.0
1999-06-01,6.726435661315918,6.726435661315918,6.726435661315918,6.726435661315918,315,0.0,0.0
1999-06-02,6.726435661315918,6.726435661315918,6.726435661315918,6.726435661315918,0,0.0,0.0
1999-06-03,6.726435661315918,6.726435661315918,6.726435661315918,6.726435661315918,0,0.0,0.0
1999-06-04,6.726435661315918,6.726435661315918,6.726435661315918,6.726435661315918,0,0.0,0.0
1999-06-07,6.726435381348446,6.966665267944336,6.726435381348446,6.966665267944336,420,0.0,0.0
1999-06-08,6.966665267944336,6.966665267944336,6.966665267944336,6.966665267944336,0,0.0,0.0
1999-06-09,6.966665267944336,6.966665267944336,6.726435381348446,6.966665267944336,5460,0.0,0.0
1999-06-10,6.966665267944336,6.966665267944336,6.966665267944336,6.966665267944336,0,0.0,0.0
1999-06-11,6.966665267944336,6.966665267944336,6.966665267944336,6.966665267944336,0,0.0,0.0
1999-06-14,6.966665267944336,6.966665267944336,6.966665267944336,6.966665267944336,0,0.0,0.0
1999-06-15,6.966665557910648,6.966665557910648,6.726435661315918,6.726435661315918,420,0.0,0.0
1999-06-16,6.726435661315918,6.726435661315918,6.726435661315918,6.726435661315918,0,0.0,0.0
1999-06-17,6.726435661315918,6.726435661315918,6.726435661315918,6.726435661315918,0,0.0,0.0
1999-06-18,6.726435661315918,6.726435661315918,6.726435661315918,6.726435661315918,0,0.0,0.0
1999-06-21,6.726435661315918,6.726435661315918,6.726435661315918,6.726435661315918,0,0.0,0.0
