Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",156110,2021-09-29,0.0475,607267,AWX
Dimensional Fund Advisors LP,126416,2021-09-29,0.0385,491758,AWX
"Two Sigma Advisers, LP",35800,2021-09-29,0.0109,139262,AWX
"Bridgeway Capital Management, Inc.",33600,2021-09-29,0.0102,130704,AWX
"Raffles Associates, LP",22941,2021-09-29,0.006999999999999999,89240,AWX
"Wittenberg Investment Management, Inc.",13457,2021-09-29,0.0040999999999999995,52347,AWX
Squarepoint Ops LLC,11334,2021-09-29,0.0034000000000000002,44089,AWX
"Geode Capital Management, LLC",10366,2021-09-29,0.0032,40323,AWX
UBS Group AG,3291,2021-09-29,0.001,12801,AWX
Tower Research Capital LLC (TRC),1325,2021-09-29,0.0004,5154,AWX
