Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,5567238,2021-09-29,0.1082,1681305876,ARGX
"FMR, LLC",4460413,2021-09-29,0.0867,1347044726,ARGX
Artisan Partners Limited Partnership,2870092,2021-09-29,0.0558,866767784,ARGX
"Baker Brothers Advisors, LLC",1119557,2021-09-29,0.0218,338106214,ARGX
Bellevue Group AG,983938,2021-09-29,0.0191,297149276,ARGX
Avoro Capital Advisors LLC,946500,2021-09-29,0.0184,285843000,ARGX
Jennison Associates LLC,832145,2021-09-29,0.016200000000000003,251307790,ARGX
Blackrock Inc.,761983,2021-09-29,0.0148,230118866,ARGX
"Redmile Group, LLC",730582,2021-09-29,0.014199999999999999,220635764,ARGX
"Wellington Management Group, LLP",668696,2021-09-29,0.013000000000000001,201946192,ARGX
