Holder,Shares,Date Reported,% Out,Value,ABV
"ARK Investment Management, LLC",18925002,2021-09-29,0.0761,106737011,NNDM
Blackrock Inc.,4950229,2021-09-29,0.0199,27919291,NNDM
State Street Corporation,4614843,2021-09-29,0.018500000000000003,26027714,NNDM
"Susquehanna International Group, LLP",2714174,2021-09-29,0.0109,15307941,NNDM
"Jane Street Group, LLC",1620105,2021-09-29,0.006500000000000001,9137392,NNDM
Morgan Stanley,1579941,2021-09-29,0.0063,8910867,NNDM
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd",998515,2021-09-29,0.004,5631624,NNDM
Bank of America Corporation,686449,2021-09-29,0.0028000000000000004,3871572,NNDM
Taylor Frigon Capital Management LLC,673570,2021-09-29,0.0027,3798934,NNDM
Capital Fund Management S.A.,625519,2021-09-29,0.0025,3527927,NNDM
