Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,1165908,2021-09-29,0.0375,11320966,SSAA
Governors Lane LP,980100,2021-09-29,0.0316,9516771,SSAA
Adage Capital Partners GP L.L.C.,900000,2021-09-29,0.028999999999999998,8739000,SSAA
Marshall Wace LLP,883938,2021-09-29,0.0285,8583037,SSAA
"Saba Capital Management, L.P.",753527,2021-09-29,0.024300000000000002,7316747,SSAA
Bank of Montreal/Can/,649998,2021-09-29,0.0209,6311480,SSAA
Hudson Bay Capital Management Lp,615347,2021-09-29,0.019799999999999998,5975019,SSAA
Periscope Capital Inc.,593743,2021-09-29,0.0191,5765244,SSAA
"Radcliffe Capital Management, L.P.",533524,2021-09-29,0.0172,5180518,SSAA
Blackstone Inc,525000,2021-09-29,0.0169,5097750,SSAA
