Holder,Shares,Date Reported,% Out,Value,ABV
Barings LLC,13639681,2021-09-29,0.20879999999999999,150309284,BBDC
Ares Management Llc,4212703,2021-09-29,0.0645,46423987,BBDC
UBS Group AG,2583529,2021-09-29,0.039599999999999996,28470489,BBDC
"Punch & Associates Investment Management, Inc.",2531735,2021-09-29,0.0388,27899719,BBDC
"Rivernorth Capital Management, Llc",1690613,2021-09-29,0.0259,18630555,BBDC
"Relative Value Partners Group, LLC",1516748,2021-09-29,0.0232,16714562,BBDC
"Cliffwater, LLC",1132487,2021-09-29,0.0173,12480006,BBDC
Wells Fargo & Company,1019667,2021-09-29,0.015600000000000001,11236730,BBDC
Van Eck Associates Corporation,777790,2021-09-29,0.011899999999999999,8571245,BBDC
"Dimension Capital Management, LLC",742920,2021-09-29,0.011399999999999999,8186978,BBDC
