Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3453302,2021-09-29,0.09849999999999999,73969728,MTW
Dimensional Fund Advisors LP,2737239,2021-09-29,0.0781,58631659,MTW
"Front Street Capital Management, Inc.",1862381,2021-09-29,0.053099999999999994,39892201,MTW
Invesco Ltd.,1799101,2021-09-29,0.0513,38536743,MTW
"Vanguard Group, Inc. (The)",1751689,2021-09-29,0.05,37521178,MTW
"AllianceBernstein, L.P.",1599024,2021-09-29,0.045599999999999995,34251094,MTW
Victory Capital Management Inc.,1425669,2021-09-29,0.0407,30537829,MTW
"Mirae Asset Global Investments Co., Ltd.",786866,2021-09-29,0.0225,16854669,MTW
Towle & Company,768252,2021-09-29,0.0219,16455957,MTW
State Street Corporation,684024,2021-09-29,0.0195,14651794,MTW
