Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1081239,2021-09-29,0.0045000000000000005,31247807,WF
Parametric Portfolio Associates,859025,2021-09-29,0.0034999999999999996,24825822,WF
Thomas White International Ltd,158487,2021-09-29,0.0007000000000000001,4580274,WF
Bank of America Corporation,122466,2021-09-29,0.0005,3539267,WF
"Arrowstreet Capital, Limited Partnership",106602,2021-09-29,0.0004,3080797,WF
Morgan Stanley,74200,2021-09-29,0.0003,2144380,WF
"Veriti Management, LLC",60553,2021-09-29,0.0002,1749981,WF
"Strategic Global Advisors, LLC",55941,2021-09-29,0.0002,1616694,WF
"Wetherby Asset Management, Inc.",49712,2021-09-29,0.0002,1436676,WF
"Guggenheim Capital, LLC",41237,2021-09-29,0.0002,1191749,WF
