Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",24937850,2021-09-29,0.1497,370576451,RLJ
"Vanguard Group, Inc. (The)",23957988,2021-09-29,0.1438,356015701,RLJ
Blackrock Inc.,17907175,2021-09-29,0.1075,266100620,RLJ
Invesco Ltd.,10487771,2021-09-29,0.063,155848277,RLJ
"AllianceBernstein, L.P.",8971706,2021-09-29,0.053899999999999997,133319551,RLJ
State Street Corporation,6552535,2021-09-29,0.0393,97370670,RLJ
"H/2 Credit Manager, LP",5875000,2021-09-29,0.0353,87302500,RLJ
Goldman Sachs Group Inc,5516190,2021-09-29,0.0331,81970583,RLJ
JP Morgan Chase & Company,4855578,2021-09-29,0.0291,72153889,RLJ
"Geode Capital Management, LLC",3380417,2021-09-29,0.0203,50232996,RLJ
