Holder,Shares,Date Reported,% Out,Value,ABV
Ruffer LLP,26378459,2021-09-29,0.1173,18992490,GAU
Sun Valley Gold LLC,23718489,2021-09-29,0.1054,17077312,GAU
"Franklin Resources, Inc.",12284762,2021-09-29,0.0546,8845028,GAU
Smith (Donald) & Company Inc.,8406744,2021-09-29,0.0374,6052855,GAU
Van Eck Associates Corporation,7477345,2021-09-29,0.0332,5383688,GAU
Loews Corporation,3228506,2021-09-29,0.0144,2324524,GAU
"Renaissance Technologies, LLC",2844007,2021-09-29,0.0126,2047685,GAU
"Dz Bank Ag Deutsche Zentral Genossenschafts Bank, Frankfurt Am Main",1000000,2021-09-29,0.0044,720000,GAU
Morgan Stanley,823846,2021-09-29,0.0037,593169,GAU
"Equinox Partners Investment Management, LLC",495356,2021-09-29,0.0022,356656,GAU
