Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4369607,2021-09-29,0.0958,200215392,SASR
Price (T.Rowe) Associates Inc,2976708,2021-09-29,0.0653,136392760,SASR
"Vanguard Group, Inc. (The)",2510149,2021-09-29,0.055,115015027,SASR
Dimensional Fund Advisors LP,2464751,2021-09-29,0.054000000000000006,112934890,SASR
State Street Corporation,1206520,2021-09-29,0.0264,55282746,SASR
Macquarie Group Limited,1158805,2021-09-29,0.0254,53096445,SASR
Westwood Holdings Group Inc.,1146323,2021-09-29,0.025099999999999997,52524519,SASR
"Geode Capital Management, LLC",830111,2021-09-29,0.0182,38035686,SASR
"William Blair Investment Management, LLC",806163,2021-09-29,0.0177,36938388,SASR
"Systematic Financial Management, L.P.",777498,2021-09-29,0.017,35624958,SASR
