Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,14512273,2021-09-29,0.1234,445962149,ACIW
"Vanguard Group, Inc. (The)",11373393,2021-09-29,0.0967,349504366,ACIW
Starboard Value LP,8987486,2021-09-29,0.0764,276185444,ACIW
Macquarie Group Limited,7217087,2021-09-29,0.061399999999999996,221781083,ACIW
"Franklin Resources, Inc.",5518914,2021-09-29,0.046900000000000004,169596227,ACIW
State Street Corporation,4026548,2021-09-29,0.0342,123735820,ACIW
Cardinal Capital Management LLC,3270378,2021-09-29,0.0278,100498715,ACIW
Victory Capital Management Inc.,2667972,2021-09-29,0.0227,81986779,ACIW
Janus Henderson Group PLC,2625317,2021-09-29,0.0223,80675991,ACIW
Dimensional Fund Advisors LP,2586730,2021-09-29,0.022000000000000002,79490212,ACIW
