Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1492061,2021-09-29,0.0254,23872976,NDMO
"Rivernorth Capital Management, Llc",1028701,2021-09-29,0.0175,16459216,NDMO
Bank of America Corporation,583629,2021-09-29,0.009899999999999999,9338064,NDMO
UBS Group AG,527357,2021-09-29,0.009000000000000001,8437712,NDMO
Wells Fargo & Company,358351,2021-09-29,0.0060999999999999995,5733616,NDMO
Wedbush Securities Inc,283043,2021-12-30,0.0048,4709835,NDMO
"Ameriprise Financial, Inc.",213219,2021-09-29,0.0036,3411504,NDMO
Van Eck Associates Corporation,195218,2021-09-29,0.0033,3123488,NDMO
"Advisor Group, Inc.",122406,2021-09-29,0.0021,1958496,NDMO
Andesa Financial Management Inc.,103000,2021-09-29,0.0018,1648000,NDMO
