Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,24196379,2021-09-29,0.17300000000000001,358832300,ARI
"Vanguard Group, Inc. (The)",14477714,2021-09-29,0.1035,214704498,ARI
Michigan (State Of) Teachers Retirement System,5459968,2021-09-29,0.039,80971325,ARI
State Street Corporation,4635438,2021-09-29,0.0331,68743545,ARI
Wells Fargo & Company,2901525,2021-09-29,0.0207,43029615,ARI
"Geode Capital Management, LLC",2449579,2021-09-29,0.0175,36327256,ARI
Norges Bank Investment Management,2064558,2020-12-30,0.0148,23061112,ARI
Invesco Ltd.,1971961,2021-09-29,0.0141,29244181,ARI
Northern Trust Corporation,1657174,2021-09-29,0.0118,24575890,ARI
Morgan Stanley,1518409,2021-09-29,0.0109,22518005,ARI
