Holder,Shares,Date Reported,% Out,Value,ABV
Weiss Asset Management LP,1732500,2021-09-29,0.096,16992879,MEAC
Farallon Capital Management Llc,1732500,2021-09-29,0.096,16992879,MEAC
"Highbridge Capital Management, LLC.",1673500,2021-09-29,0.0928,16414190,MEAC
Periscope Capital Inc.,1274800,2021-09-29,0.0707,12503620,MEAC
Citadel Advisors LLC,550361,2021-09-29,0.0305,5398105,MEAC
"Rivernorth Capital Management, Llc",437500,2021-09-29,0.0242,4291131,MEAC
UBS O'Connor LLC,351370,2021-09-29,0.0195,3446342,MEAC
Segantii Capital Management Ltd,250000,2021-09-29,0.0139,2452075,MEAC
"Whitebox Advisors, LLC",250000,2021-09-29,0.0139,2452075,MEAC
Kepos Capital Lp,200000,2021-09-29,0.0111,1961660,MEAC
