Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3449693,2021-09-29,0.0693,21422593,CIA
"Vanguard Group, Inc. (The)",2322978,2021-09-29,0.0467,14425693,CIA
Dimensional Fund Advisors LP,1077522,2021-09-29,0.0216,6691411,CIA
State Street Corporation,929533,2021-09-29,0.0187,5772399,CIA
"Geode Capital Management, LLC",783412,2021-09-29,0.015700000000000002,4864988,CIA
Northern Trust Corporation,458756,2021-09-29,0.0092,2848874,CIA
"Bridgeway Capital Management, Inc.",266540,2021-09-29,0.0054,1655213,CIA
"Renaissance Technologies, LLC",228494,2021-09-29,0.0046,1418947,CIA
Nuveen Asset Management,202691,2021-09-29,0.0040999999999999995,1258711,CIA
Bank Of New York Mellon Corporation,186102,2021-09-29,0.0037,1155693,CIA
