Holder,Shares,Date Reported,% Out,Value,ABV
Oracle Investment Management Inc,3751121,2021-09-29,0.061,21869035,AXDX
Blackrock Inc.,2330444,2021-09-29,0.0379,13586488,AXDX
"Birchview Capital, LP",2252388,2021-09-29,0.0366,13131422,AXDX
"Vanguard Group, Inc. (The)",1732986,2021-09-29,0.0282,10103308,AXDX
AXA S.A.,1588348,2021-09-29,0.0258,9260068,AXDX
"Griffin Asset Management, Inc.",1251513,2021-09-29,0.0204,7296320,AXDX
"Baird Financial Group, Inc.",1107900,2021-09-29,0.018000000000000002,6459057,AXDX
Cannell (Peter B.) & Company Inc,1089919,2021-09-29,0.0177,6354227,AXDX
State Street Corporation,988684,2021-09-29,0.0161,5764027,AXDX
"Blair (William) & Company, L.L.C.",877187,2021-09-29,0.0143,5114000,AXDX
