Holder,Shares,Date Reported,% Out,Value,ABV
"NEA Management Company, LLC",526663,2021-09-29,0.063,5008565,LUMO
Blackstone Inc,468145,2021-09-29,0.055999999999999994,4452058,LUMO
"Lion Point Capital, LP",407192,2021-09-29,0.0487,3872395,LUMO
Wells Fargo & Company,317185,2021-09-29,0.038,3016429,LUMO
"Renaissance Technologies, LLC",286412,2021-09-29,0.034300000000000004,2723778,LUMO
"Vanguard Group, Inc. (The)",239029,2021-09-29,0.0286,2273165,LUMO
Price (T.Rowe) Associates Inc,159595,2021-09-29,0.0191,1517748,LUMO
Jefferies Group LLC,120651,2021-09-29,0.0144,1147391,LUMO
Blackrock Inc.,60857,2021-09-29,0.0073,578750,LUMO
"Bridgeway Capital Management, Inc.",47643,2021-09-29,0.005699999999999999,453084,LUMO
