Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",424587,2021-09-29,0.0537,4305312,VTSI
"Eam Investors, LLC",184130,2021-09-29,0.0233,1867078,VTSI
"ARS Investment Partners, LLC",88128,2021-09-29,0.0111,893617,VTSI
"Susquehanna International Group, LLP",87925,2021-09-29,0.0111,891559,VTSI
"Geode Capital Management, LLC",80712,2021-09-29,0.0102,818419,VTSI
"HighTower Advisors, LLC",57190,2021-09-29,0.0072,579906,VTSI
"Perritt Capital Management, Inc.",45000,2021-09-29,0.005699999999999999,456300,VTSI
JP Morgan Chase & Company,33879,2021-09-29,0.0043,343533,VTSI
Blackrock Inc.,28371,2021-09-29,0.0036,287681,VTSI
Northern Trust Corporation,23290,2021-09-29,0.0029,236160,VTSI
