Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",112739807,2021-09-29,0.1211,2437434627,KEY
Blackrock Inc.,81951346,2021-09-29,0.08800000000000001,1771788100,KEY
Capital International Investors,76615437,2021-09-29,0.0823,1656425747,KEY
State Street Corporation,53691691,2021-09-29,0.057699999999999994,1160814359,KEY
Boston Partners,33333410,2021-09-29,0.0358,720668324,KEY
Royal Bank of Canada,21825933,2021-09-29,0.023399999999999997,471876671,KEY
"Geode Capital Management, LLC",17330369,2021-09-29,0.018600000000000002,374682577,KEY
Invesco Ltd.,15187118,2021-09-29,0.0163,328345491,KEY
Capital World Investors,14220000,2021-09-29,0.015300000000000001,307436400,KEY
"Charles Schwab Investment Management, Inc.",13988943,2021-09-29,0.015,302440947,KEY
