Holder,Shares,Date Reported,% Out,Value,ABV
Shaolin Capital Management LLC,1288660,2021-09-29,0.08289999999999999,12731960,BRIVU
Periscope Capital Inc.,718951,2021-09-29,0.0462,7103235,BRIVU
"B. Riley Financial, Inc.",600000,2021-09-29,0.038599999999999995,5928000,BRIVU
Kepos Capital Lp,525000,2021-09-29,0.0338,5187000,BRIVU
"Sphinx Trading, LP",350000,2021-12-30,0.0225,3461500,BRIVU
Sage Rock Capital Management LP,307500,2021-09-29,0.019799999999999998,3038100,BRIVU
"Silver Rock Financial, LP",275000,2021-09-29,0.0177,2717000,BRIVU
"Q Global Advisors, LLC",200000,2021-09-29,0.0129,1976000,BRIVU
Calamos Advisors LLC,200000,2021-12-30,0.0129,1978000,BRIVU
"Hound Partners, LLC",199320,2021-09-29,0.0128,1969281,BRIVU
