Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,6087339,2021-09-29,0.1689,114928960,KELYA
"Vanguard Group, Inc. (The)",3723349,2021-09-29,0.1033,70296829,KELYA
Dimensional Fund Advisors LP,2747989,2021-09-29,0.07629999999999999,51882032,KELYA
"FMR, LLC",1703324,2021-09-29,0.0473,32158757,KELYA
State Street Corporation,1158399,2021-09-29,0.0322,21870573,KELYA
Lsv Asset Management,987514,2021-09-29,0.0274,18644264,KELYA
Invesco Ltd.,960966,2021-09-29,0.026699999999999998,18143038,KELYA
JP Morgan Chase & Company,857909,2021-09-29,0.023799999999999998,16197321,KELYA
Norges Bank Investment Management,664545,2020-12-30,0.0184,13669690,KELYA
"Geode Capital Management, LLC",605723,2021-09-29,0.0168,11436050,KELYA
