Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",32419482,2021-09-29,0.09960000000000001,484995450,MTG
"Wellington Management Group, LLP",28494205,2021-09-29,0.0875,426273306,MTG
Blackrock Inc.,28412720,2021-09-29,0.0873,425054291,MTG
"FMR, LLC",23317542,2021-09-29,0.0716,348830428,MTG
"Goldman Sachs Group, Inc.",16113390,2021-09-29,0.0495,241056314,MTG
State Street Corporation,11544145,2021-09-29,0.0355,172700409,MTG
Lsv Asset Management,8705473,2021-09-29,0.026699999999999998,130233876,MTG
JP Morgan Chase & Company,8437763,2021-09-29,0.0259,126228934,MTG
Bank Of Nova Scotia /,7279323,2021-09-29,0.022400000000000003,108898672,MTG
Dimensional Fund Advisors LP,7081024,2021-09-29,0.0217,105932119,MTG
