Holder,Shares,Date Reported,% Out,Value,ABV
"Icahn, Carl, C.",4818832,2021-09-29,0.13140000000000002,62693004,SD
Cannell Capital LLC,1897940,2021-09-29,0.0518,24692199,SD
"Portolan Capital Management, LLC",1767394,2021-09-29,0.0482,22993795,SD
"Vanguard Group, Inc. (The)",1433299,2021-09-29,0.0391,18647219,SD
Dimensional Fund Advisors LP,1105336,2021-09-29,0.0301,14380421,SD
"Soviero Asset Management, LP",680000,2021-09-29,0.018500000000000003,8846800,SD
Blackrock Inc.,620075,2021-09-29,0.0169,8067175,SD
Invesco Ltd.,558034,2021-09-29,0.0152,7260022,SD
Hillsdale Investment Management Inc.,527400,2021-09-29,0.0144,6861474,SD
"Bridgeway Capital Management, Inc.",404250,2021-09-29,0.011000000000000001,5259292,SD
