Holder,Shares,Date Reported,% Out,Value,ABV
Kepos Capital Lp,625000,2021-09-29,0.1201,4181250,BIVI
"Sabby Management, LLC",504861,2021-09-29,0.09699999999999999,3377520,BIVI
"Vanguard Group, Inc. (The)",164480,2021-09-29,0.0316,1100371,BIVI
swisspartners Ltd.,80521,2021-09-29,0.0155,538685,BIVI
"Renaissance Technologies, LLC",53100,2021-09-29,0.0102,355239,BIVI
Shay Capital LLC,22909,2021-09-29,0.0044,153261,BIVI
"Geode Capital Management, LLC",18953,2021-09-29,0.0036,126795,BIVI
"Shaw D.E. & Co., Inc.",10603,2021-09-29,0.002,70934,BIVI
Blackrock Inc.,6383,2021-09-29,0.0012,42702,BIVI
Bank of America Corporation,1093,2021-09-29,0.0002,7312,BIVI
