Holder,Shares,Date Reported,% Out,Value,ABV
"Advisors Asset Management, Inc.",381835,2021-09-29,0.0692,11313771,BCV
Morgan Stanley,153110,2021-09-29,0.0277,4536649,BCV
Northwestern Mutual Wealth Management Company,104838,2021-09-29,0.019,3106349,BCV
LPL Financial LLC,99627,2021-09-29,0.0181,2951948,BCV
Wells Fargo & Company,94608,2021-09-29,0.0171,2803235,BCV
"Gabelli & Co. Investment Advisers, Inc.",60000,2021-09-29,0.0109,1777800,BCV
Royal Bank of Canada,56635,2021-09-29,0.0103,1678095,BCV
Cambridge Investment Research Advisors Inc.,44456,2021-09-29,0.008100000000000001,1317231,BCV
"Wolverine Asset Management, LLC",41509,2021-09-29,0.0075,1229911,BCV
"Advisor Group, Inc.",37557,2021-09-29,0.0068000000000000005,1112813,BCV
