Holder,Shares,Date Reported,% Out,Value,ABV
"Advisors Asset Management, Inc.",558580,2021-09-29,0.0348,9551718,JCE
"Raymond James & Associates, Inc.",320808,2021-09-29,0.02,5485816,JCE
"Guggenheim Capital, LLC",305086,2021-09-29,0.019,5216970,JCE
Cohen & Steers Inc.,256582,2021-09-29,0.016,4387552,JCE
Thrivent Financial For Lutherans,192466,2021-09-29,0.012,3291168,JCE
Wells Fargo & Company,183521,2021-09-29,0.011399999999999999,3138209,JCE
Invesco Ltd.,181641,2021-09-29,0.0113,3106061,JCE
"Advisor Group, Inc.",146429,2021-09-29,0.0091,2503935,JCE
Morgan Stanley,106273,2021-09-29,0.0066,1817268,JCE
LPL Financial LLC,95870,2021-09-29,0.006,1639377,JCE
