Holder,Shares,Date Reported,% Out,Value,ABV
Capital World Investors,22051703,2021-12-30,0.0783,315339352,ABCL
Allianz Asset Management GmbH,11165010,2021-12-30,0.0397,159659643,ABCL
"Baker Brothers Advisors, LLC",10450180,2021-12-30,0.0371,149437574,ABCL
SB Management Ltd,9817190,2021-12-30,0.0349,140385817,ABCL
Capital International Investors,8131951,2021-12-30,0.028900000000000002,116286899,ABCL
Orbimed Advisors LLC.,4180768,2021-12-30,0.0148,59784982,ABCL
"Harvard Management Company, Inc.",4105095,2021-12-30,0.0146,58702858,ABCL
Guardian Capital Advisors LP,3836414,2021-12-30,0.013600000000000001,54860720,ABCL
"Founders Fund VII Management, LLC",3773530,2021-12-30,0.0134,53961479,ABCL
Baillie Gifford and Company,3573908,2021-12-30,0.0127,51106884,ABCL
