Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",451480,2021-09-29,0.029300000000000003,2528288,LWAY
Dimensional Fund Advisors LP,308122,2021-09-29,0.02,1725483,LWAY
"Vanguard Group, Inc. (The)",145344,2021-09-29,0.009399999999999999,813926,LWAY
"Bridgeway Capital Management, Inc.",122301,2021-09-29,0.0079,684885,LWAY
"Geode Capital Management, LLC",42319,2021-09-29,0.0027,236986,LWAY
Blackrock Inc.,31926,2021-09-29,0.0021,178785,LWAY
Gamco Investors Inc,30000,2021-09-29,0.0019,168000,LWAY
Northern Trust Corporation,13065,2021-09-29,0.0008,73164,LWAY
Kahn Brothers Group Inc.,10000,2021-09-29,0.0006,56000,LWAY
UBS Group AG,3436,2021-09-29,0.0002,19241,LWAY
