Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",38452515,2021-09-29,0.1101,659845157,HBI
Blackrock Inc.,26568769,2021-09-29,0.0761,455920076,HBI
Diamond Hill Capital Management Inc,22238372,2021-09-29,0.0637,381610463,HBI
State Street Corporation,16747232,2021-09-29,0.048,287382501,HBI
"Shapiro Capital Management Company, Inc.",13654718,2021-09-29,0.0391,234314960,HBI
Lyrical Asset Management LP,12446760,2021-09-29,0.0356,213586401,HBI
ArrowMark Colorado Holdings LLC,11775488,2021-09-29,0.0337,202067374,HBI
"Cooke & Bieler, Inc",8816509,2021-09-29,0.0252,151291294,HBI
"Parnassus Investments, LLC",7512685,2021-09-29,0.0215,128917674,HBI
"Geode Capital Management, LLC",7100800,2021-09-29,0.0203,121849728,HBI
