Holder,Shares,Date Reported,% Out,Value,ABV
"Baupost Group, Inc,.(The) LLC",8477488,2021-09-29,0.0959,151747035,ATRA
JP Morgan Chase & Company,8015817,2021-09-29,0.0907,143483124,ATRA
Maverick Capital Ltd.,7855824,2021-09-29,0.0888,140619249,ATRA
Blackrock Inc.,7651591,2021-09-29,0.08650000000000001,136963478,ATRA
"Vanguard Group, Inc. (The)",6800583,2021-09-29,0.07690000000000001,121730435,ATRA
"Redmile Group, LLC",6466277,2021-09-29,0.0731,115746358,ATRA
"FMR, LLC",4482546,2021-09-29,0.0507,80237573,ATRA
State Street Corporation,3780897,2021-09-29,0.042800000000000005,67678056,ATRA
Wasatch Advisors Inc,2907511,2021-09-29,0.0329,52044446,ATRA
"Goldman Sachs Group, Inc.",2874277,2021-09-29,0.0325,51449558,ATRA
