Holder,Shares,Date Reported,% Out,Value,ABV
"EcoR1 Capital, LLC",11284280,2021-09-29,0.2422,803779264,PRTA
Price (T.Rowe) Associates Inc,6062629,2021-09-29,0.1301,431841063,PRTA
Blackrock Inc.,3769704,2021-09-29,0.0809,268516015,PRTA
"FMR, LLC",2649431,2021-09-29,0.056900000000000006,188718970,PRTA
Palo Alto Investors Lp,1685282,2021-09-29,0.0362,120042636,PRTA
Dimensional Fund Advisors LP,1579648,2021-09-29,0.0339,112518327,PRTA
"First Light Asset Management, LLC",1449494,2021-09-29,0.0311,103247457,PRTA
State Street Corporation,1405244,2021-09-29,0.0302,100095530,PRTA
"Redmile Group, LLC",901491,2021-09-29,0.019299999999999998,64213203,PRTA
"Vanguard Group, Inc. (The)",868478,2021-09-29,0.018600000000000002,61861687,PRTA
