Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",45244759,2021-09-29,0.1261,868246925,NLSN
Windacre Partnership LLC,35205300,2021-09-29,0.0981,675589707,NLSN
"FMR, LLC",32506459,2021-09-29,0.0906,623798948,NLSN
Clarkston Capital Partners LLC,22509607,2021-09-29,0.06269999999999999,431959358,NLSN
Blackrock Inc.,21536621,2021-09-29,0.06,413287756,NLSN
Nomura Holdings Inc.,17714656,2021-09-29,0.049400000000000006,339944248,NLSN
Elliott Investment Management L.P.,16600000,2021-09-29,0.0462,318554000,NLSN
Price (T.Rowe) Associates Inc,16024625,2021-09-29,0.0446,307512553,NLSN
Morgan Stanley,15454581,2021-09-29,0.0431,296573409,NLSN
UBS Group AG,14480001,2021-09-29,0.0403,277871219,NLSN
