Holder,Shares,Date Reported,% Out,Value,ABV
"General Atlantic, L.P.",61384475,2021-09-29,0.2548,2610681721,OSH
Newlight Partners LP,40509640,2021-09-29,0.1681,1722874989,OSH
"FMR, LLC",15193816,2021-09-29,0.06309999999999999,646192994,OSH
Capital International Investors,13832370,2021-09-29,0.0574,588290696,OSH
"Vanguard Group, Inc. (The)",9893787,2021-09-29,0.041100000000000005,420782761,OSH
Blackrock Inc.,7308774,2021-09-29,0.030299999999999997,310842158,OSH
"Wellington Management Group, LLP",6710394,2021-09-29,0.0279,285393056,OSH
Capital World Investors,4129727,2021-09-29,0.0171,175637289,OSH
Capital Research Global Investors,3287220,2021-09-29,0.013600000000000001,139805466,OSH
Nuveen Asset Management,2841426,2021-09-29,0.0118,120845847,OSH
