Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2108627,2021-09-29,0.0676,19631317,NLS
Granahan Investment Management Inc.,1595350,2021-09-29,0.0512,14852708,NLS
"Vanguard Group, Inc. (The)",1518037,2021-09-29,0.0487,14132924,NLS
"Quinn Opportunity Partners, LLC",1297418,2021-09-29,0.0416,12078961,NLS
Dimensional Fund Advisors LP,924048,2021-09-29,0.0296,8602886,NLS
North Growth Management Ltd.,827000,2021-09-29,0.0265,7699370,NLS
"Skylands Capital, LLC",780500,2021-09-29,0.025,7266455,NLS
State Street Corporation,588299,2021-09-29,0.0189,5477063,NLS
"FMR, LLC",572986,2021-09-29,0.0184,5334499,NLS
"Epoch Investment Partners, Inc.",504166,2021-09-29,0.016200000000000003,4693785,NLS
