Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",217103,2021-12-30,0.0378,1220118,OXBR
"Geode Capital Management, LLC",98882,2021-12-30,0.0172,555716,OXBR
Morgan Stanley,67411,2021-12-30,0.011699999999999999,378849,OXBR
Dimensional Fund Advisors LP,45727,2021-12-30,0.008,256985,OXBR
"Susquehanna International Group, LLP",30933,2021-12-30,0.0054,173843,OXBR
"Renaissance Technologies, LLC",30000,2021-12-30,0.0052,168600,OXBR
Schonfeld Strategic Advisors LLC,16600,2021-12-30,0.0029,93292,OXBR
State Street Corporation,14700,2021-12-30,0.0026,82614,OXBR
Bank of America Corporation,2000,2021-12-30,0.0003,11240,OXBR
UBS Group AG,1728,2021-12-30,0.0003,9711,OXBR
