Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",17685136,2021-09-29,0.08039999999999999,5043270233,ADSK
Blackrock Inc.,17277032,2021-09-29,0.0785,4926891215,ADSK
"Loomis Sayles & Company, LP",9207939,2021-09-29,0.04190000000000001,2625827964,ADSK
"FMR, LLC",8878633,2021-09-29,0.0404,2531919772,ADSK
State Street Corporation,8453059,2021-09-29,0.0384,2410558835,ADSK
Capital Research Global Investors,8167985,2021-09-29,0.0371,2329264282,ADSK
"Polen Capital Management, LLC",6897362,2021-09-29,0.031400000000000004,1966920721,ADSK
Brown Advisory Inc.,4937133,2021-09-29,0.022400000000000003,1407922217,ADSK
Pictet Asset Management SA,3926007,2021-09-29,0.0178,1119579416,ADSK
"Principal Financial Group, Inc.",3916201,2021-09-29,0.0178,1116783039,ADSK
