Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3124639,2021-09-29,0.1542,51681529,CATO
Dimensional Fund Advisors LP,1296982,2021-09-29,0.064,21452082,CATO
"Vanguard Group, Inc. (The)",1226313,2021-09-29,0.0605,20283217,CATO
"Renaissance Technologies, LLC",718702,2021-09-29,0.0355,11887331,CATO
State Street Corporation,636450,2021-09-29,0.031400000000000004,10526883,CATO
"Hotchkis & Wiley Capital Management, LLC",473880,2021-09-29,0.023399999999999997,7837975,CATO
Goldman Sachs Group Inc,470661,2021-09-29,0.0232,7784732,CATO
Invesco Ltd.,362073,2021-09-29,0.0179,5988687,CATO
"Geode Capital Management, LLC",348713,2021-09-29,0.0172,5767713,CATO
"Arrowstreet Capital, Limited Partnership",309266,2021-09-29,0.015300000000000001,5115259,CATO
