Holder,Shares,Date Reported,% Out,Value,ABV
Bank of America Corporation,2098253,2021-12-30,0.0286,33949733,CHY
Morgan Stanley,1810001,2021-12-30,0.024700000000000003,29285816,CHY
"Advisors Asset Management, Inc.",888915,2021-12-30,0.0121,14382644,CHY
"Guggenheim Capital, LLC",765464,2021-12-30,0.0104,12385207,CHY
Royal Bank of Canada,690832,2021-12-30,0.009399999999999999,11177661,CHY
LPL Financial LLC,658405,2021-12-30,0.009000000000000001,10652992,CHY
"Pacific Wealth Strategies Group, Inc.",614325,2021-12-30,0.0084,9939778,CHY
Wells Fargo & Company,467824,2021-12-30,0.0064,7569392,CHY
Cohen & Steers Inc.,314884,2021-12-30,0.0043,5094823,CHY
"Advisor Group, Inc.",293897,2021-12-30,0.004,4755253,CHY
