Holder,Shares,Date Reported,% Out,Value,ABV
Minerva Advisors LLC,385708,2021-09-29,0.0641,3317088,SIF
Dimensional Fund Advisors LP,207714,2021-09-29,0.0345,1786340,SIF
"RBF Capital, LLC",175658,2021-09-29,0.0292,1510658,SIF
"Renaissance Technologies, LLC",111234,2021-09-29,0.018500000000000003,956612,SIF
"Vanguard Group, Inc. (The)",60212,2021-09-29,0.01,517823,SIF
Royce & Associates LP,45800,2021-09-29,0.0076,393880,SIF
"Bridgeway Capital Management, Inc.",35024,2021-09-29,0.0058,301206,SIF
Hunter Associates Investment Management LLC,30000,2021-09-29,0.005,258000,SIF
"Geode Capital Management, LLC",26099,2021-09-29,0.0043,224451,SIF
Blackrock Inc.,15367,2021-09-29,0.0026,132156,SIF
