Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",2698114,2021-09-29,0.0443,7042077,WMC
Blackrock Inc.,2675148,2021-09-29,0.044000000000000004,6982136,WMC
"Two Sigma Investments, LP",878401,2021-09-29,0.0144,2292626,WMC
"Two Sigma Advisers, LP",740610,2021-09-29,0.012199999999999999,1932992,WMC
"Geode Capital Management, LLC",709771,2021-09-29,0.011699999999999999,1852502,WMC
Millennium Management LLC,653228,2021-09-29,0.010700000000000001,1704925,WMC
UBS Group AG,495005,2021-09-29,0.008100000000000001,1291963,WMC
Invesco Ltd.,352572,2021-09-29,0.0058,920212,WMC
Credit Suisse AG,343097,2021-09-29,0.005600000000000001,895483,WMC
AE Wealth Management LLC,340216,2021-09-29,0.005600000000000001,887963,WMC
