Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,8531348,2021-09-29,0.0547,65264812,WKHS
"Vanguard Group, Inc. (The)",5625796,2021-09-29,0.0361,43037339,WKHS
Invesco Ltd.,3617689,2021-09-29,0.0232,27675320,WKHS
State Street Corporation,3130830,2021-09-29,0.020099999999999996,23950849,WKHS
First Trust Advisors Lp,3116018,2021-09-29,0.02,23837537,WKHS
"Goldman Sachs Group, Inc.",2139562,2021-09-29,0.0137,16367649,WKHS
"Geode Capital Management, LLC",1793079,2021-09-29,0.0115,13717054,WKHS
"Seaport Global Asset Management, LLC",1361000,2021-09-29,0.0087,10411650,WKHS
Northern Trust Corporation,1195513,2021-09-29,0.0077,9145674,WKHS
Alps Advisors Inc.,1034713,2021-09-29,0.0066,7915554,WKHS
