Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,2374088,2021-09-29,0.0125,29960990,LEV
First Trust Advisors Lp,1457459,2021-09-29,0.0077,18393132,LEV
"Point72 Asset Management, L.P.",1244595,2021-09-29,0.0066,15706788,LEV
Alps Advisors Inc.,1040557,2021-09-29,0.0055000000000000005,13131829,LEV
Alberta Investment Managament Corp,840000,2021-09-29,0.0044,10600800,LEV
Bank of Montreal/Can/,690179,2021-09-29,0.0036,8710058,LEV
"Pembroke Management, LTD",598996,2021-09-29,0.0032,7559329,LEV
Royal Bank of Canada,311404,2021-09-29,0.0016,3929918,LEV
"Harrison (K.J.) & Partners, Inc.",224800,2021-09-29,0.0012,2836976,LEV
Morgan Stanley,164858,2021-09-29,0.0009,2080507,LEV
