Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",327256,2021-09-29,0.0694,4349232,UGRO
Bard Associates Inc.,286095,2021-09-29,0.060599999999999994,3802202,UGRO
"AWM Investment Company, Inc.",251889,2021-09-29,0.053399999999999996,3347604,UGRO
"Eam Investors, LLC",197592,2021-09-29,0.04190000000000001,2625997,UGRO
Marshall Wace LLP,143577,2021-09-29,0.0304,1908138,UGRO
New York State Common Retirement Fund,130554,2021-09-29,0.0277,1735062,UGRO
"Redmond Asset Management, LLC",122144,2021-09-29,0.0259,1623293,UGRO
Eam Global Investors Llc,118198,2021-09-29,0.025,1570851,UGRO
Bank of Montreal/Can/,114596,2021-09-29,0.024300000000000002,1522980,UGRO
White Pine Capital LLC,73973,2021-09-29,0.015700000000000002,983101,UGRO
