Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,12113182,2021-09-29,0.0913,119435974,BRMK
"Vanguard Group, Inc. (The)",11514088,2021-09-29,0.0868,113528907,BRMK
Farallon Capital Management Llc,4956174,2021-09-29,0.0374,48867875,BRMK
"SCS Capital Management, LLC",3616481,2021-09-29,0.0273,35658502,BRMK
Northeast Financial Consultants Inc,3105697,2021-09-29,0.023399999999999997,30622172,BRMK
State Street Corporation,2866870,2021-09-29,0.0216,28267338,BRMK
Cerity Partners LLC,2831581,2021-09-29,0.0213,27919388,BRMK
"Geode Capital Management, LLC",2218781,2021-09-29,0.0167,21877180,BRMK
"FMR, LLC",1520101,2021-09-29,0.0115,14988195,BRMK
"Mirae Asset Global Investments Co., Ltd.",1359294,2021-09-29,0.0102,13402638,BRMK
